time,sensor,PM2.5,PM10
2020-06-07 06:09:22,sds011_5FAE,9.5,18.6
2020-06-07 06:10:25,sds011_5FAE,9.9,18.6
2020-06-07 06:11:37,sds011_5FAE,9.9,24.0
2020-06-07 06:12:48,sds011_5FAE,10.8,19.5
2020-06-07 06:13:59,sds011_5FAE,11.2,17.2
2020-06-07 06:15:11,sds011_5FAE,11.6,18.1
2020-06-07 06:16:22,sds011_5FAE,11.6,21.2
2020-06-07 06:17:33,sds011_5FAE,11.4,21.6
2020-06-07 06:18:45,sds011_5FAE,10.2,15.2
2020-06-07 06:19:56,sds011_5FAE,11.1,24.0
2020-06-07 06:21:07,sds011_5FAE,11.2,17.2
2020-06-07 06:22:19,sds011_5FAE,11.4,25.4
2020-06-07 06:23:30,sds011_5FAE,11.6,21.1
2020-06-07 06:24:41,sds011_5FAE,12.7,24.3
2020-06-07 06:25:53,sds011_5FAE,11.2,18.4
2020-06-07 06:27:04,sds011_5FAE,10.8,17.8
2020-06-07 06:28:15,sds011_5FAE,11.6,24.1
2020-06-07 06:29:27,sds011_5FAE,11.3,20.0
2020-06-07 06:30:38,sds011_5FAE,12.0,22.4
2020-06-07 06:31:42,sds011_5FAE,11.5,19.3
2020-06-07 06:32:53,sds011_5FAE,11.2,19.0
2020-06-07 06:34:04,sds011_5FAE,12.2,23.5
2020-06-07 06:35:16,sds011_5FAE,11.4,20.3
2020-06-07 06:36:27,sds011_5FAE,12.6,22.7
2020-06-07 06:37:38,sds011_5FAE,12.8,24.8
2020-06-07 06:38:41,sds011_5FAE,11.6,21.2
2020-06-07 06:39:53,sds011_5FAE,11.5,27.0
2020-06-07 06:41:06,sds011_5FAE,12.0,20.5
2020-06-07 06:42:20,sds011_5FAE,12.1,23.9
2020-06-07 06:43:31,sds011_5FAE,11.6,21.8
2020-06-07 06:44:42,sds011_5FAE,11.2,20.2
2020-06-07 06:45:46,sds011_5FAE,12.3,21.1
2020-06-07 06:46:57,sds011_5FAE,12.1,24.3
2020-06-07 06:48:10,sds011_5FAE,11.8,23.4
2020-06-07 06:49:22,sds011_5FAE,12.5,22.4
2020-06-07 06:50:33,sds011_5FAE,12.9,24.1
2020-06-07 06:51:44,sds011_5FAE,12.0,20.7
2020-06-07 06:52:56,sds011_5FAE,12.3,20.0
2020-06-07 06:54:07,sds011_5FAE,12.2,21.0
2020-06-07 06:55:18,sds011_5FAE,13.7,23.6
2020-06-07 06:56:30,sds011_5FAE,12.5,28.3
2020-06-07 06:57:41,sds011_5FAE,13.8,24.7
2020-06-07 06:58:52,sds011_5FAE,14.4,25.5
2020-06-07 06:59:55,sds011_5FAE,13.6,24.3
2020-06-07 07:01:07,sds011_5FAE,14.2,26.2
2020-06-07 07:02:18,sds011_5FAE,16.1,30.5
2020-06-07 07:03:29,sds011_5FAE,15.1,25.0
2020-06-07 07:04:41,sds011_5FAE,16.0,29.8
2020-06-07 07:05:52,sds011_5FAE,16.1,28.6
2020-06-07 07:07:03,sds011_5FAE,15.5,28.2
2020-06-07 07:08:15,sds011_5FAE,15.0,27.5
2020-06-07 07:09:26,sds011_5FAE,15.6,26.0
2020-06-07 07:10:37,sds011_5FAE,15.2,23.6
2020-06-07 07:11:41,sds011_5FAE,14.8,25.0
2020-06-07 07:12:52,sds011_5FAE,14.3,24.8
2020-06-07 07:14:03,sds011_5FAE,14.4,23.1
2020-06-07 07:15:07,sds011_5FAE,14.6,21.1
2020-06-07 07:16:18,sds011_5FAE,14.8,23.3
2020-06-07 07:17:29,sds011_5FAE,15.1,22.3
2020-06-07 07:18:41,sds011_5FAE,14.6,23.6
2020-06-07 07:19:52,sds011_5FAE,14.5,23.2
2020-06-07 07:21:03,sds011_5FAE,15.7,25.6
2020-06-07 07:22:27,sds011_5FAE,16.8,27.6
2020-06-07 07:23:38,sds011_5FAE,15.4,21.5
2020-06-07 07:24:42,sds011_5FAE,15.9,25.3
2020-06-07 07:25:53,sds011_5FAE,17.7,26.3
2020-06-07 07:27:04,sds011_5FAE,16.8,26.0
2020-06-07 07:28:18,sds011_5FAE,18.8,28.6
2020-06-07 07:29:29,sds011_5FAE,16.2,26.5
2020-06-07 07:30:41,sds011_5FAE,19.4,27.6
2020-06-07 07:31:52,sds011_5FAE,19.7,29.1
2020-06-07 07:33:04,sds011_5FAE,21.1,33.9
2020-06-07 07:34:15,sds011_5FAE,22.9,33.8
2020-06-07 07:35:19,sds011_5FAE,23.4,37.0
2020-06-07 07:36:30,sds011_5FAE,21.7,34.2
2020-06-07 07:37:41,sds011_5FAE,21.3,32.5
2020-06-07 07:38:53,sds011_5FAE,23.4,42.3
2020-06-07 07:40:04,sds011_5FAE,18.3,28.4
2020-06-07 07:41:15,sds011_5FAE,19.9,31.2
2020-06-07 07:42:27,sds011_5FAE,21.1,32.0
2020-06-07 07:43:38,sds011_5FAE,18.9,27.0
2020-06-07 07:44:50,sds011_5FAE,18.7,29.2
2020-06-07 07:46:03,sds011_5FAE,19.7,28.5
2020-06-07 07:47:14,sds011_5FAE,19.2,31.8
2020-06-07 07:48:26,sds011_5FAE,17.8,26.8
2020-06-07 07:49:37,sds011_5FAE,18.8,26.1
2020-06-07 07:50:40,sds011_5FAE,18.5,26.4
2020-06-07 07:51:52,sds011_5FAE,18.9,25.1
2020-06-07 07:53:04,sds011_5FAE,18.6,28.6
2020-06-07 07:54:15,sds011_5FAE,19.9,28.9
